UserID,UserNo,Name,Email,IP Address,Unique ID,Started,Device Type,Network Experience,Call Experience,Data Experience,SMS Experience,Locality
216165423,858,,,185.5.48.40,,29/04/2023 17:26,Samsung,8,8,8,10,"Paola,Malta"
216179177,859,,,46.11.243.147,,30/04/2023 09:20,iPhone,2,1,2,2,Sliema
216187003,860,,,185.5.48.162,,30/04/2023 14:38,Samsung,10,10,10,10,Birkirkara
216195754,861,,,185.5.48.14,,30/04/2023 20:39,Other,1,5,1,5,Birkirkara
216222622,862,,,185.5.48.4,,01/05/2023 18:53,Samsung,10,7,9,10,Kalkara
216238741,863,,,185.5.48.5,,02/05/2023 08:59,Samsung,9,10,9,9,Fgura
216250509,864,,,195.158.98.116,,02/05/2023 10:41,iPhone,5,5,5,6,Gudja
216252776,865,,,185.5.48.128,,02/05/2023 11:01,Xiaomi,10,9,10,10,"Paola,Malta"
216336343,866,,,46.11.226.34,,03/05/2023 08:32,iPhone,3,1,8,8,Ghaxaq
216400172,867,,,92.251.111.207,,03/05/2023 18:04,Xiaomi,1,3,1,5,Marsaxlokk
216485544,868,,,185.5.48.128,,04/05/2023 16:26,Samsung,6,7,7,7,Zabbar
216562699,869,,,185.5.48.171,,05/05/2023 17:58,Samsung,6,10,6,10,Haz Zebbug (Ghawdex)
216592703,870,,,185.5.48.132,,06/05/2023 17:19,Samsung,2,2,2,10,Zejtun
216603342,871,,,77.25.153.16,,07/05/2023 09:24,iPhone,3,3,10,10,Dingli
216605157,872,,,185.5.48.133,,07/05/2023 10:36,Xiaomi,5,10,3,10,Marsa
216943307,873,,,2a09:bac2:48d0:18f0::27c:50,,09/05/2023 08:47,iPhone,3,8,3,9,Pembroke
217065216,874,,,185.5.48.22,,09/05/2023 19:34,Other,5,8,1,8,Pieta
217183852,875,,,185.5.48.155,,10/05/2023 14:07,Huawei,8,8,8,10,Mosta
217473981,876,,,185.5.48.47,,13/05/2023 10:15,Samsung,10,10,10,10,Zabbar
217474189,877,,,78.133.12.69,,13/05/2023 10:20,Samsung,8,8,7,9,"Paola,Malta"
217477602,878,,,92.251.77.133,,13/05/2023 11:31,Samsung,8,5,7,4,Zejtun
